"benchmark_name","program_name","mutation_operator","parsing_time","plugin_time","resolution_time","verification_time","number_of_targets","scan_time"
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","LBI",2.1634,144.0964,367.3225,2771.6152,0,4442
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","LSR",2.0479,142.0132,366.7402,2799.9606,0,4368
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","LVR",2.9792,202.6772,495.5963,3645.9116,22,5895
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MAP",2.1245,148.1078,365.0007,2841.4734,20,4458
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MCR",2.0039,141.6648,350.5674,2706.8564,35,4253
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MMR",2.0897,142.5689,357.0003,2767.9474,0,4340
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MNR",2.1387,146.9435,374.1572,2824.8765,0,4451
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MRR",1.9792,141.3171,347.9731,2739.6007,11,4497
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","MVR",2.0114,143.6556,353.4259,2735.2292,36,4270
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","ODL",2.0109,146.3125,371.3344,2814.47,6,4396
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","PRV",2.3658,142.9359,359.3558,2820.0045,0,4400
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","SAR",2.1245,145.2781,375.3678,2812.7229,8,4429
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","SDL",3.0219,184.3922,510.603,3614.4561,56,5813
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","SLD",2.0838,145.54,363.6426,2822.6121,0,4421
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","SWS",2.0984,149.2964,382.5151,2933.4021,13,4582
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","SWV",2.1115,149.9689,377.356,2799.4318,1,4397
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","TAR",2.0458,151.3984,362.5958,2849.444,0,4440
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","THD",2.0884,143.9151,365.0851,2825.2139,0,4441
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","THI",2.3478,139.1845,382.1558,2777.6937,0,4425
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","UOD",2.0085,143.5452,359.2473,2771.3061,0,4334
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","UOI",1.9549,138.8522,348.2168,2712.8541,45,4239
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","VDL",2.0457,141.4855,358.3433,2775.8539,9,4392
"DafnyBench","BinarySearchTree_tmp_tmp_bn2twp5_bst4copy","VER",2.0932,142.0197,359.3365,2816.1968,22,4396
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","ALL",2.5409,127.7774,347.036,15575.8706,386,17246
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","AMR",2.1981,107.3527,328.9401,15923.9784,0,17475
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","BBR",3.0983,146.1334,504.7892,14504.2414,22,16564
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","BOR",2.0625,108.1745,332.3112,15966.0958,80,17504
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","CBE",2.1098,111.8154,323.9024,15373.622,10,16942
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","CBR",2.1499,107.1214,331.1437,16167.4227,0,17730
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","CIR",2.0867,111.0209,342.0545,15922.0077,12,17510
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","DCR",2.3964,101.4604,345.3709,15552.7267,0,17105
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","EVR",2.0588,101.8843,323.9648,15842.7209,61,17671
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","FAR",2.0196,110.2146,330.8102,16030.8707,0,17597
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","LBI",2.1406,114.5333,332.3077,15681.8024,0,17244
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","LSR",2.3184,101.3273,318.6017,15495.0489,0,17023
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","LVR",3.0377,146.4092,461.505,18439.698,42,20526
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MAP",2.2464,102.4781,322.7604,15888.4509,0,17442
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MCR",2.0531,105.2781,331.4696,14695.8296,0,16238
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MMR",2.2494,116.6821,354.9479,15759.1775,0,17401
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MNR",2.0846,103.5303,338.3257,15704.8997,0,17245
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MRR",2.0552,102.4153,321.925,15631.0082,18,17143
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","MVR",2.2007,107.3294,319.1023,15565.1742,18,17119
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","ODL",2.1464,104.198,324.0641,15983.8889,16,17528
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","PRV",2.0561,116.8153,355.7341,15660.9589,0,17274
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","SAR",2.0563,108.2064,334.2319,15830.4596,0,17361
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","SDL",3.0725,155.8649,515.2997,19636.594,46,21866
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","SLD",2.0585,102.2298,329.3284,15842.0574,0,17419
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","SWS",2.0615,108.5953,333.9875,15696.4046,13,17253
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","SWV",2.0446,110.9953,329.0574,15681.5226,0,17217
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","TAR",1.9956,105.045,319.8413,14985.2092,0,16478
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","THD",2.0442,102.7006,325.443,15754.3043,0,17272
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","THI",2.0113,104.8934,320.9827,15742.8346,0,17279
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","UOD",1.9833,98.7398,313.3861,14356.6704,0,15847
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","UOI",2.0656,104.5846,321.406,15680.4872,47,17233
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","VDL",2.052,103.779,322.6808,15973.3107,4,17725
"DafnyBench","CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park","VER",2.0901,108.9775,328.8561,15715.4762,12,17281
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","ALL",1.9679,92.4474,340.6952,4012.3653,165,5519
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","AMR",2.3758,101.0077,386.9183,4186.2017,0,6214
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","BBR",2.011,79.6858,329.579,4031.5194,10,5529
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","BOR",2.3148,78.8049,334.7178,4124.9619,54,5611
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","CBE",2.1414,83.2702,335.1901,4121.8512,1,5651
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","CBR",2.0189,78.7352,332.4425,4099.7891,0,5606
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","CIR",2.1004,77.7992,338.6105,4076.4687,0,5684
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","DCR",1.9494,77.0434,317.2991,3713.3969,0,5256
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","EVR",2.0232,80.4694,344.1342,4034.2484,18,5540
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","FAR",2.1672,79.863,329.104,4127.2111,0,5632
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","LBI",2.0154,79.1083,330.4874,4151.1436,2,5612
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","LSR",2.5535,83.6784,340.2314,4102.3288,0,5649
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","LVR",2.9455,117.2282,460.7698,5196.9164,14,7261
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MAP",2.0367,83.0271,338.7408,4087.9427,0,5591
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MCR",2.2113,88.5171,357.4649,4165.5527,0,5794
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MMR",2.2385,91.665,369.4627,4165.2559,0,5790
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MNR",2.319,81.8005,340.4839,4174.7367,0,5694
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MRR",2.3465,79.9114,335.3813,4016.4707,1,5533
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","MVR",2.5022,87.9246,352.2132,4049.3525,1,5601
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","ODL",2.0616,81.839,340.864,4085.3938,12,5618
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","PRV",3.1427,79.7617,337.8502,4079.6317,0,5606
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","SAR",1.9928,80.7346,330.5525,4109.906,0,5613
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","SDL",2.0456,80.4966,327.6432,4022.47,5,5504
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","SLD",2.0823,78.5439,331.0202,4102.9928,0,5602
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","SWS",1.9622,77.3947,314.8403,3749.2789,2,5556
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","SWV",2.1578,82.1568,330.8619,4112.5408,0,5625
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","TAR",2.6203,82.2648,334.0003,3973.7249,0,5483
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","THD",2.1774,80.4515,334.7632,4129.6784,0,5642
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","THI",2.0864,78.8009,342.5556,4149.2002,0,5717
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","UOD",2.0066,83.095,344.7523,4120.1311,0,5675
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","UOI",2.4792,81.7669,333.2665,4105.7289,39,5609
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","VDL",2.1907,87.3865,363.4466,4189.7869,0,5817
"DafnyBench","CS494-final-project_tmp_tmp7nof55uq_bubblesort","VER",2.0873,80.3425,329.5743,3761.3448,7,5238
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","ALL",2.0402,118.0741,410.2063,3454.9825,334,5087
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","AMR",2.0483,102.8765,411.6075,3527.0869,0,5122
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","BBR",2.1366,99.1312,400.1447,3360.4739,6,4943
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","BOR",2.0582,103.6896,418.9487,3567.4056,27,5219
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","CBE",2.0891,101.3713,418.6293,3595.8649,7,5264
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","CBR",2.0469,99.911,412.2606,3579.7033,0,5207
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","CIR",2.0918,102.7063,423.6014,3594.7645,4,5280
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","DCR",2.0469,99.0937,421.0881,3585.0283,0,5208
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","EVR",1.9686,98.0314,409.5502,3384.2034,51,4967
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","FAR",2.0613,97.7914,410.9112,3627.2549,0,5262
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","LBI",2.1393,102.8767,414.7863,3641.3198,1,5298
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","LSR",2.1726,98.3122,411.2406,3544.2909,0,5191
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","LVR",2.0442,112.3693,447.9239,3613.2683,59,5317
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MAP",2.0459,101.8738,409.6984,3628.3019,3,5345
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MCR",2.155,108.2117,441.9097,3643.2864,0,5389
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MMR",2.1284,104.1806,410.5523,3649.43,0,5298
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MNR",2.0038,96.0651,406.0794,3517.7637,0,5094
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MRR",2.09,98.1522,408.7754,3542.1751,12,5142
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","MVR",2.6583,114.1498,426.456,3597.6555,16,5265
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","ODL",2.0853,102.0032,412.5969,3607.3063,12,5253
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","PRV",2.0634,100.8953,414.0653,3572.8835,0,5184
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","SAR",2.0361,103.9305,416.2665,3581.0517,7,5208
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","SDL",2.0378,101.0795,418.2222,3763.2525,30,5381
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","SLD",2.0753,97.1653,414.5597,3515.327,0,5131
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","SWS",1.9602,96.1741,392.2347,3411.04,11,5182
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","SWV",2.0084,109.7676,402.9839,3429.8264,1,5029
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","TAR",2.0486,113.5205,410.0998,3444.6193,5,5053
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","THD",2.0615,98.3306,408.0229,3532.9911,0,5146
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","THI",2.1191,99.5267,403.2463,3419.7025,1,4998
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","UOD",2.4415,106.0949,424.5208,3698.7985,1,5459
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","UOI",2.1331,101.1932,429.3213,3614.073,58,5245
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","VDL",2.2113,101.731,423.0312,3583.5898,9,5226
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_LFUSimple","VER",2.0351,114.157,439.4499,3654.6844,35,5384
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","ALL",2.0114,93.6338,272.3842,1672.6974,63,3050
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","AMR",2.1145,78.2778,265.6036,1609.6014,0,2972
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","BBR",2.0618,79.1141,280.8829,1744.4734,2,3161
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","BOR",2.0458,76.2109,275.9701,1714.8325,9,3096
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","CBE",2.1624,76.4481,271.7818,1671.2448,1,3090
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","CBR",2.0132,76.6726,272.973,1810.2599,0,3202
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","CIR",2.0686,83.5184,291.482,1750.6153,0,3192
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","DCR",2.2491,74.5205,289.4282,1682.3868,0,3118
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","EVR",2.1085,80.1919,284.625,1749.7249,7,3145
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","FAR",2.1709,75.6207,274.7236,1705.0408,0,3100
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","LBI",2.0332,75.9237,275.2065,1700.5213,2,3059
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","LSR",1.9999,77.0908,277.2325,1722.098,2,3125
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","LVR",2.0129,76.8405,265.465,1635.7044,10,2981
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MAP",2.1639,78.5932,288.8022,1754.3744,0,3232
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MCR",2.1263,77.0082,273.5019,1715.9076,0,3109
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MMR",2.1032,80.0742,279.7663,1737.8711,0,3180
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MNR",2.0889,78.9263,279.5173,1746.3664,0,3136
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MRR",2.0174,76.0761,282.4303,1692.6421,1,3074
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","MVR",1.9604,79.2374,271.8495,1685.8612,0,3069
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","ODL",2.6124,88.7786,319.107,1738.8243,4,3336
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","PRV",2.0271,74.7237,274.604,1663.3663,0,3030
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","SAR",2.1618,77.1074,275.76,1704.9885,0,3103
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","SDL",3.0459,111.0037,407.1693,2304.7783,5,4241
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","SLD",2.0896,77.8983,282.821,1682.58,0,3089
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","SWS",2.0159,78.0763,277.9581,1685.3537,4,3099
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","SWV",2.4159,81.3708,280.7444,1679.2495,0,3109
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","TAR",2.0476,80.5534,285.5991,1694.7171,0,3109
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","THD",2.1759,75.2817,277.5806,1739.3444,0,3142
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","THI",2.0564,76.2779,277.7656,1744.295,0,3143
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","UOD",2.1263,78.9261,278.8854,1642.9165,1,3077
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","UOI",2.0258,78.3794,274.4355,1692.1563,12,3119
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","VDL",2.0848,83.3202,277.4204,1692.066,1,3118
"DafnyBench","CS5232_Project_tmp_tmpai_cfrng_test","VER",2.023,79.2748,278.0643,1646.3733,2,3039
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","ALL",2.0551,86.8585,287.8667,1530.7535,31,2925
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","AMR",2.0195,83.6987,290.9052,1497.1575,0,2930
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","BBR",2.0372,75.2553,290.0623,1483.4293,0,2900
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","BOR",2.3191,75.9775,298.5695,1547.5719,0,2970
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","CBE",2.1717,81.6495,320.8072,1621.9152,0,3107
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","CBR",2.1956,80.0342,305.5207,1683.6969,0,3192
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","CIR",2.1308,80.3201,291.3979,1491.698,1,2901
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","DCR",2.0996,77.3106,294.7029,1502.8577,0,2919
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","EVR",2.0491,76.2442,286.9094,1528.374,0,2919
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","FAR",2.0999,77.8321,290.611,1526.3223,0,2952
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","LBI",2.1366,80.7188,300.8346,1528.4637,0,2972
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","LSR",1.9701,73.9527,278.4655,1456.7064,0,2825
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","LVR",3.0329,101.7674,393.9394,2084.3407,21,4053
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MAP",2.1131,78.8563,293.2614,1527.5313,0,2974
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MCR",2.0148,80.2572,301.2001,1509.0561,0,2948
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MMR",2.0593,84.7785,302.0296,1544.8719,0,2999
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MNR",2.0851,79.2067,303.7478,1566.908,0,3015
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MRR",2.1646,76.5945,288.4382,1517.0926,0,2960
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","MVR",1.9902,77.9618,279.8992,1450.517,0,2817
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","ODL",2.1171,88.5679,291.5929,1462.2041,0,2954
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","PRV",2.0259,77.2055,284.9197,1543.6968,0,2944
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","SAR",2.168,76.5628,296.6947,1510.8889,0,2917
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","SDL",3.0535,113.5241,427.9484,2039.5755,1,4071
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","SLD",2.4869,85.771,327.8755,1685.8588,0,3243
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","SWS",2.0593,77.3208,288.8381,1543.4204,0,2942
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","SWV",1.9282,76.6407,285.3664,1470.0089,0,2815
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","TAR",2.0346,78.2684,282.8431,1483.7425,0,2894
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","THD",1.9793,76.3009,296.6984,1517.7811,0,2929
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","THI",2.0421,77.0182,290.5594,1538.8136,0,2964
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","UOD",2.0378,78.2335,293.5211,1540.9023,0,2964
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","UOI",2.0283,80.595,285.746,1523.2952,7,2921
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","VDL",2.2375,77.5781,294.3176,1484.2528,1,2914
"DafnyBench","CSC8204-Dafny_tmp_tmp11yhjb53_stack","VER",2.2987,82.9588,318.0716,1545.702,0,3051
"DafnyBench","CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1","ALL",2.1273,100.6732,247.133,1644.0645,329,3109
"DafnyBench","CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1","AMR",2.1485,80.2388,231.6535,1608.6298,0,2935
"DafnyBench","CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1","BBR",2.119,83.0283,232.9138,1673.6987,18,3063
"DafnyBench","CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1","BOR",1.9921,79.2545,231.0649,1710.6091,61,3085
"DafnyBench","CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1","CBE",2.1054,83.863,245.7437,1621.695,9,3064
